source,class,confidence,frame
traffic.mp4,car,0.3306,510
traffic.mp4,car,0.3249,510
traffic.mp4,car,0.2899,510
traffic.mp4,truck,0.2844,510
traffic.mp4,truck,0.2758,510
traffic.mp4,bus,0.2566,510
traffic.mp4,truck,0.2536,510
traffic.mp4,car,0.7133,515
traffic.mp4,truck,0.645,515
traffic.mp4,car,0.6242,515
traffic.mp4,car,0.5734,515
traffic.mp4,car,0.5529,515
traffic.mp4,truck,0.5482,515
traffic.mp4,car,0.5455,515
traffic.mp4,car,0.4987,515
traffic.mp4,car,0.4692,515
traffic.mp4,car,0.4509,515
traffic.mp4,car,0.4186,515
traffic.mp4,car,0.3988,515
traffic.mp4,truck,0.3286,515
traffic.mp4,car,0.3282,515
traffic.mp4,car,0.325,515
traffic.mp4,car,0.3188,515
traffic.mp4,bus,0.2933,515
traffic.mp4,truck,0.2872,515
traffic.mp4,car,0.2645,515
traffic.mp4,car,0.7205,520
traffic.mp4,car,0.7153,520
traffic.mp4,truck,0.6438,520
traffic.mp4,car,0.5496,520
traffic.mp4,car,0.5469,520
traffic.mp4,car,0.5398,520
traffic.mp4,car,0.532,520
traffic.mp4,car,0.5058,520
traffic.mp4,car,0.5057,520
traffic.mp4,bus,0.4544,520
traffic.mp4,car,0.4527,520
traffic.mp4,car,0.4527,520
traffic.mp4,car,0.3617,520
traffic.mp4,truck,0.312,520
traffic.mp4,car,0.2874,520
traffic.mp4,car,0.2573,520
traffic.mp4,truck,0.2514,520
traffic.mp4,car,0.7782,525
traffic.mp4,car,0.6765,525
traffic.mp4,truck,0.6442,525
traffic.mp4,car,0.6173,525
traffic.mp4,car,0.5631,525
traffic.mp4,car,0.5444,525
traffic.mp4,car,0.5197,525
traffic.mp4,car,0.4596,525
traffic.mp4,car,0.4594,525
traffic.mp4,car,0.43,525
traffic.mp4,car,0.4023,525
traffic.mp4,bus,0.3986,525
traffic.mp4,car,0.3664,525
traffic.mp4,car,0.3102,525
traffic.mp4,car,0.3101,525
traffic.mp4,car,0.2763,525
traffic.mp4,car,0.2696,525
traffic.mp4,car,0.2605,525
traffic.mp4,truck,0.7381,530
traffic.mp4,car,0.6109,530
traffic.mp4,car,0.5971,530
traffic.mp4,car,0.5332,530
traffic.mp4,car,0.5216,530
traffic.mp4,car,0.518,530
traffic.mp4,car,0.4437,530
traffic.mp4,car,0.4233,530
traffic.mp4,car,0.3924,530
traffic.mp4,car,0.3598,530
traffic.mp4,car,0.3459,530
traffic.mp4,car,0.3282,530
traffic.mp4,person,0.3276,530
traffic.mp4,bus,0.306,530
traffic.mp4,car,0.2986,530
traffic.mp4,truck,0.2828,530
traffic.mp4,bus,0.2696,530
traffic.mp4,car,0.2581,530
traffic.mp4,car,0.251,530
traffic.mp4,car,0.6523,535
traffic.mp4,truck,0.6326,535
traffic.mp4,car,0.6271,535
traffic.mp4,car,0.562,535
traffic.mp4,car,0.5404,535
traffic.mp4,person,0.526,535
traffic.mp4,car,0.453,535
traffic.mp4,car,0.4435,535
traffic.mp4,car,0.4352,535
traffic.mp4,car,0.4136,535
traffic.mp4,car,0.3696,535
traffic.mp4,car,0.343,535
traffic.mp4,car,0.3415,535
traffic.mp4,bus,0.312,535
traffic.mp4,person,0.3048,535
traffic.mp4,car,0.3012,535
traffic.mp4,car,0.2767,535
traffic.mp4,car,0.2554,535
traffic.mp4,truck,0.2521,535
traffic.mp4,car,0.7146,540
traffic.mp4,truck,0.6491,540
traffic.mp4,car,0.6349,540
traffic.mp4,car,0.6328,540
traffic.mp4,car,0.5447,540
traffic.mp4,car,0.5077,540
traffic.mp4,car,0.4991,540
traffic.mp4,bus,0.4468,540
traffic.mp4,car,0.3799,540
traffic.mp4,truck,0.3744,540
traffic.mp4,bus,0.361,540
traffic.mp4,bus,0.3378,540
traffic.mp4,car,0.3357,540
traffic.mp4,car,0.3306,540
traffic.mp4,car,0.3118,540
traffic.mp4,car,0.2956,540
traffic.mp4,person,0.2803,540
traffic.mp4,bus,0.2781,540
traffic.mp4,car,0.2656,540
traffic.mp4,truck,0.2654,540
traffic.mp4,car,0.6505,545
traffic.mp4,truck,0.6319,545
traffic.mp4,car,0.6032,545
traffic.mp4,car,0.5763,545
traffic.mp4,car,0.5681,545
traffic.mp4,car,0.4765,545
traffic.mp4,car,0.4095,545
traffic.mp4,car,0.4077,545
traffic.mp4,car,0.4065,545
traffic.mp4,car,0.4034,545
traffic.mp4,truck,0.383,545
traffic.mp4,car,0.3407,545
traffic.mp4,person,0.322,545
traffic.mp4,car,0.3008,545
traffic.mp4,bus,0.2877,545
